scenario_name,scenario_date,interval_role,intersection,date,begin_s,end_s,sim_begin_s,sim_end_s,detector_id,sumo_id,approach,edge_id,count_type,from_edge,to_edge,movement,count,mean_occupancy,mean_speed
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,28800,29700,900,1800,1,LSA9_W_id1,West,,,,,,53,34.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,29700,30600,1800,2700,1,LSA9_W_id1,West,,,,,,43,40.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,30600,31500,2700,3600,1,LSA9_W_id1,West,,,,,,57,44.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,31500,32400,3600,4500,1,LSA9_W_id1,West,,,,,,39,50.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,28800,29700,900,1800,2,LSA9_W_id2,West,,,,,,68,24.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,29700,30600,1800,2700,2,LSA9_W_id2,West,,,,,,66,23.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,30600,31500,2700,3600,2,LSA9_W_id2,West,,,,,,78,42.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,31500,32400,3600,4500,2,LSA9_W_id2,West,,,,,,80,40.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,28800,29700,900,1800,3,,North-East,,,,,,1,0.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,29700,30600,1800,2700,3,,North-East,,,,,,2,4.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,30600,31500,2700,3600,3,,North-East,,,,,,1,0.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,31500,32400,3600,4500,3,,North-East,,,,,,1,0.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,28800,29700,900,1800,4,LSA9_WE_id4,North-West,,,,,,14,29.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,29700,30600,1800,2700,4,LSA9_WE_id4,North-West,,,,,,17,38.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,30600,31500,2700,3600,4,LSA9_WE_id4,North-West,,,,,,7,24.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,31500,32400,3600,4500,4,LSA9_WE_id4,North-West,,,,,,13,46.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,28800,29700,900,1800,5,LSA9_WE_id5,North-West,,,,,,13,32.0,0.0
