scenario_name,scenario_date,interval_role,intersection,date,begin_s,end_s,sim_begin_s,sim_end_s,detector_id,sumo_id,approach,edge_id,count_type,from_edge,to_edge,movement,count,mean_occupancy,mean_speed
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,29700,30600,1800,2700,15,LSA16_Wout_id15,West-Exit,,,,,,54,16.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,30600,31500,2700,3600,15,LSA16_Wout_id15,West-Exit,,,,,,73,12.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,31500,32400,3600,4500,15,LSA16_Wout_id15,West-Exit,,,,,,69,17.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA16,2026-03-10,27900,28800,0,900,33,LSA16_S_id33,South,,,,,,33,29.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,28800,29700,900,1800,33,LSA16_S_id33,South,,,,,,32,55.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,29700,30600,1800,2700,33,LSA16_S_id33,South,,,,,,25,15.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,30600,31500,2700,3600,33,LSA16_S_id33,South,,,,,,37,37.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA16,2026-03-10,31500,32400,3600,4500,33,LSA16_S_id33,South,,,,,,33,28.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA9,2026-03-10,27900,28800,0,900,1,LSA9_W_id1,West,,,,,,68,62.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,28800,29700,900,1800,1,LSA9_W_id1,West,,,,,,53,62.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,29700,30600,1800,2700,1,LSA9_W_id1,West,,,,,,57,67.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,30600,31500,2700,3600,1,LSA9_W_id1,West,,,,,,52,63.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,31500,32400,3600,4500,1,LSA9_W_id1,West,,,,,,60,61.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA9,2026-03-10,27900,28800,0,900,2,LSA9_W_id2,West,,,,,,89,47.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,28800,29700,900,1800,2,LSA9_W_id2,West,,,,,,79,56.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,29700,30600,1800,2700,2,LSA9_W_id2,West,,,,,,120,60.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,30600,31500,2700,3600,2,LSA9_W_id2,West,,,,,,95,59.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,31500,32400,3600,4500,2,LSA9_W_id2,West,,,,,,63,66.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA9,2026-03-10,27900,28800,0,900,3,,North-East,,,,,,2,2.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,28800,29700,900,1800,3,,North-East,,,,,,4,1.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,29700,30600,1800,2700,3,,North-East,,,,,,1,0.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,30600,31500,2700,3600,3,,North-East,,,,,,1,0.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,31500,32400,3600,4500,3,,North-East,,,,,,2,0.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA9,2026-03-10,27900,28800,0,900,4,LSA9_WE_id4,North-West,,,,,,8,32.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,28800,29700,900,1800,4,LSA9_WE_id4,North-West,,,,,,12,44.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,29700,30600,1800,2700,4,LSA9_WE_id4,North-West,,,,,,12,40.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,30600,31500,2700,3600,4,LSA9_WE_id4,North-West,,,,,,15,56.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,31500,32400,3600,4500,4,LSA9_WE_id4,North-West,,,,,,16,54.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA9,2026-03-10,27900,28800,0,900,5,LSA9_WE_id5,North-West,,,,,,8,45.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,28800,29700,900,1800,5,LSA9_WE_id5,North-West,,,,,,5,26.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,29700,30600,1800,2700,5,LSA9_WE_id5,North-West,,,,,,10,48.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,30600,31500,2700,3600,5,LSA9_WE_id5,North-West,,,,,,10,45.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,31500,32400,3600,4500,5,LSA9_WE_id5,North-West,,,,,,16,59.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA9,2026-03-10,27900,28800,0,900,6,LSA9_WE_id6,North-West,,,,,,14,8.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,28800,29700,900,1800,6,LSA9_WE_id6,North-West,,,,,,16,32.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,29700,30600,1800,2700,6,LSA9_WE_id6,North-West,,,,,,18,28.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,30600,31500,2700,3600,6,LSA9_WE_id6,North-West,,,,,,23,28.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,31500,32400,3600,4500,6,LSA9_WE_id6,North-West,,,,,,18,35.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA9,2026-03-10,27900,28800,0,900,7,LSA9_WE_id7,North-West,,,,,,32,10.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,28800,29700,900,1800,7,LSA9_WE_id7,North-West,,,,,,26,5.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,29700,30600,1800,2700,7,LSA9_WE_id7,North-West,,,,,,24,18.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,30600,31500,2700,3600,7,LSA9_WE_id7,North-West,,,,,,26,10.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,31500,32400,3600,4500,7,LSA9_WE_id7,North-West,,,,,,26,37.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA9,2026-03-10,27900,28800,0,900,8,LSA9_E_id8,East,,,,,,84,51.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,28800,29700,900,1800,8,LSA9_E_id8,East,,,,,,75,47.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,29700,30600,1800,2700,8,LSA9_E_id8,East,,,,,,78,48.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,30600,31500,2700,3600,8,LSA9_E_id8,East,,,,,,86,38.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,31500,32400,3600,4500,8,LSA9_E_id8,East,,,,,,98,61.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA9,2026-03-10,27900,28800,0,900,9,LSA9_E_id9,East,,,,,,46,24.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,28800,29700,900,1800,9,LSA9_E_id9,East,,,,,,46,18.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,29700,30600,1800,2700,9,LSA9_E_id9,East,,,,,,42,13.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,30600,31500,2700,3600,9,LSA9_E_id9,East,,,,,,44,12.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,31500,32400,3600,4500,9,LSA9_E_id9,East,,,,,,51,16.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA9,2026-03-10,27900,28800,0,900,10,,South,,,,,,3,4.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,28800,29700,900,1800,10,,South,,,,,,3,5.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,29700,30600,1800,2700,10,,South,,,,,,1,0.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,30600,31500,2700,3600,10,,South,,,,,,3,0.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,31500,32400,3600,4500,10,,South,,,,,,1,0.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA9,2026-03-10,27900,28800,0,900,11,,Middle,,,,,,53,25.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,28800,29700,900,1800,11,,Middle,,,,,,52,28.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,29700,30600,1800,2700,11,,Middle,,,,,,63,25.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,30600,31500,2700,3600,11,,Middle,,,,,,39,20.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA9,2026-03-10,31500,32400,3600,4500,11,,Middle,,,,,,47,32.0,0.0
