timestamp,VD23_count,WD21_count,WD22_count,D25_count,WEST_straight,WEST_left,WEST_right_derived,WEST_total_reconstructed,vd23_minus_wd21,date,time
2025-09-18 02:30:00+00:00,7,7,1,18,7,1,0,8,0,2025-09-18,02:30
2025-09-18 02:45:00+00:00,8,7,1,18,7,1,1,9,1,2025-09-18,02:45
2025-09-18 03:00:00+00:00,19,15,1,23,15,1,4,20,4,2025-09-18,03:00
2025-09-18 03:15:00+00:00,20,13,1,47,13,1,7,21,7,2025-09-18,03:15
2025-09-18 03:30:00+00:00,21,19,1,56,19,1,2,22,2,2025-09-18,03:30
2025-09-18 03:45:00+00:00,34,41,2,83,41,2,0,43,-7,2025-09-18,03:45
2025-09-18 04:00:00+00:00,25,24,2,63,24,2,1,27,1,2025-09-18,04:00
2025-09-18 04:15:00+00:00,35,36,2,81,36,2,0,38,-1,2025-09-18,04:15
2025-09-18 04:30:00+00:00,54,65,8,142,65,8,0,73,-11,2025-09-18,04:30
2025-09-18 04:45:00+00:00,73,68,8,154,68,8,5,81,5,2025-09-18,04:45
2025-09-18 05:00:00+00:00,60,64,9,147,64,9,0,73,-4,2025-09-18,05:00
2025-09-18 05:15:00+00:00,50,64,6,171,64,6,0,70,-14,2025-09-18,05:15
2025-09-18 05:30:00+00:00,59,68,13,161,68,13,0,81,-9,2025-09-18,05:30
2025-09-18 05:45:00+00:00,41,50,8,136,50,8,0,58,-9,2025-09-18,05:45
2025-09-18 06:00:00+00:00,56,67,10,176,67,10,0,77,-11,2025-09-18,06:00
2025-09-18 06:15:00+00:00,44,65,7,148,65,7,0,72,-21,2025-09-18,06:15
2025-09-18 06:30:00+00:00,24,66,8,143,66,8,0,74,-42,2025-09-18,06:30
2025-09-18 06:45:00+00:00,43,54,8,140,54,8,0,62,-11,2025-09-18,06:45
2025-09-18 07:00:00+00:00,51,51,9,119,51,9,0,60,0,2025-09-18,07:00
2025-09-18 07:15:00+00:00,42,61,15,146,61,15,0,76,-19,2025-09-18,07:15
2025-09-18 07:30:00+00:00,47,70,8,139,70,8,0,78,-23,2025-09-18,07:30
2025-09-18 07:45:00+00:00,55,72,5,145,72,5,0,77,-17,2025-09-18,07:45
2025-09-18 08:00:00+00:00,80,91,12,151,91,12,0,103,-11,2025-09-18,08:00
2025-09-18 08:15:00+00:00,49,63,3,138,63,3,0,66,-14,2025-09-18,08:15
2025-09-18 08:30:00+00:00,69,82,9,136,82,9,0,91,-13,2025-09-18,08:30
2025-09-18 08:45:00+00:00,52,50,8,114,50,8,2,60,2,2025-09-18,08:45
2025-09-18 09:00:00+00:00,43,55,11,139,55,11,0,66,-12,2025-09-18,09:00
2025-09-18 09:15:00+00:00,55,79,14,138,79,14,0,93,-24,2025-09-18,09:15
2025-09-18 09:30:00+00:00,52,59,10,147,59,10,0,69,-7,2025-09-18,09:30
2025-09-18 09:45:00+00:00,61,64,8,130,64,8,0,72,-3,2025-09-18,09:45
2025-09-18 10:00:00+00:00,67,42,9,129,42,9,25,76,25,2025-09-18,10:00
2025-09-18 10:15:00+00:00,54,63,6,144,63,6,0,69,-9,2025-09-18,10:15
2025-09-18 10:30:00+00:00,56,73,5,140,73,5,0,78,-17,2025-09-18,10:30
2025-09-18 10:45:00+00:00,43,70,7,119,70,7,0,77,-27,2025-09-18,10:45
2025-09-18 11:00:00+00:00,52,58,7,114,58,7,0,65,-6,2025-09-18,11:00
2025-09-18 11:15:00+00:00,43,64,5,139,64,5,0,69,-21,2025-09-18,11:15
2025-09-18 11:30:00+00:00,56,60,11,157,60,11,0,71,-4,2025-09-18,11:30
2025-09-18 11:45:00+00:00,44,47,9,131,47,9,0,56,-3,2025-09-18,11:45
2025-09-18 12:00:00+00:00,53,71,12,160,71,12,0,83,-18,2025-09-18,12:00
2025-09-18 12:15:00+00:00,45,78,12,153,78,12,0,90,-33,2025-09-18,12:15
2025-09-18 12:30:00+00:00,49,65,14,156,65,14,0,79,-16,2025-09-18,12:30
2025-09-18 12:45:00+00:00,30,63,10,144,63,10,0,73,-33,2025-09-18,12:45
2025-09-18 13:00:00+00:00,35,73,13,149,73,13,0,86,-38,2025-09-18,13:00
2025-09-18 13:15:00+00:00,20,73,10,155,73,10,0,83,-53,2025-09-18,13:15
2025-09-18 13:30:00+00:00,24,48,6,129,48,6,0,54,-24,2025-09-18,13:30
2025-09-18 13:45:00+00:00,33,59,12,151,59,12,0,71,-26,2025-09-18,13:45
2025-09-18 14:00:00+00:00,41,79,8,144,79,8,0,87,-38,2025-09-18,14:00
2025-09-18 14:15:00+00:00,32,63,15,136,63,15,0,78,-31,2025-09-18,14:15
2025-09-18 14:30:00+00:00,27,63,8,150,63,8,0,71,-36,2025-09-18,14:30
2025-09-18 14:45:00+00:00,19,69,12,130,69,12,0,81,-50,2025-09-18,14:45
2025-09-18 15:00:00+00:00,10,67,11,155,67,11,0,78,-57,2025-09-18,15:00
2025-09-18 15:15:00+00:00,36,63,8,119,63,8,0,71,-27,2025-09-18,15:15
2025-09-18 15:30:00+00:00,49,68,10,156,68,10,0,78,-19,2025-09-18,15:30
2025-09-18 15:45:00+00:00,34,57,6,138,57,6,0,63,-23,2025-09-18,15:45
2025-09-18 16:00:00+00:00,60,74,8,147,74,8,0,82,-14,2025-09-18,16:00
2025-09-18 16:15:00+00:00,48,56,7,118,56,7,0,63,-8,2025-09-18,16:15
2025-09-18 16:30:00+00:00,48,59,9,118,59,9,0,68,-11,2025-09-18,16:30
2025-09-18 16:45:00+00:00,64,77,8,136,77,8,0,85,-13,2025-09-18,16:45
2025-09-18 17:00:00+00:00,40,44,9,97,44,9,0,53,-4,2025-09-18,17:00
2025-09-18 17:15:00+00:00,40,47,8,113,47,8,0,55,-7,2025-09-18,17:15
2025-09-18 17:30:00+00:00,40,39,9,85,39,9,1,49,1,2025-09-18,17:30
2025-09-18 17:45:00+00:00,22,21,7,77,21,7,1,29,1,2025-09-18,17:45
2025-09-18 18:00:00+00:00,38,41,5,89,41,5,0,46,-3,2025-09-18,18:00
2025-09-18 18:15:00+00:00,32,37,7,77,37,7,0,44,-5,2025-09-18,18:15
2025-09-18 18:30:00+00:00,38,40,6,73,40,6,0,46,-2,2025-09-18,18:30
2025-09-18 18:45:00+00:00,35,38,4,76,38,4,0,42,-3,2025-09-18,18:45
2025-09-18 19:00:00+00:00,27,32,2,67,32,2,0,34,-5,2025-09-18,19:00
2025-09-18 19:15:00+00:00,32,32,2,71,32,2,0,34,0,2025-09-18,19:15
2025-09-18 19:30:00+00:00,19,18,1,53,18,1,1,20,1,2025-09-18,19:30
2025-09-18 19:45:00+00:00,25,27,2,52,27,2,0,29,-2,2025-09-18,19:45
2025-09-18 20:00:00+00:00,20,16,3,40,16,3,4,23,4,2025-09-18,20:00
2025-09-18 20:15:00+00:00,19,15,2,37,15,2,4,21,4,2025-09-18,20:15
2025-09-18 20:30:00+00:00,8,5,0,15,5,0,3,8,3,2025-09-18,20:30
2025-09-18 20:45:00+00:00,9,6,0,22,6,0,3,9,3,2025-09-18,20:45
2025-09-18 21:00:00+00:00,6,7,3,21,7,3,0,10,-1,2025-09-18,21:00
2025-09-18 21:15:00+00:00,9,8,1,23,8,1,1,10,1,2025-09-18,21:15
2025-09-18 21:30:00+00:00,8,6,3,21,6,3,2,11,2,2025-09-18,21:30
2025-09-18 21:45:00+00:00,5,6,1,11,6,1,0,7,-1,2025-09-18,21:45
2025-09-18 22:00:00+00:00,8,6,0,11,6,0,2,8,2,2025-09-18,22:00
2025-09-18 22:15:00+00:00,0,0,0,4,0,0,0,0,0,2025-09-18,22:15
2025-09-18 22:30:00+00:00,2,2,0,6,2,0,0,2,0,2025-09-18,22:30
2025-09-18 22:45:00+00:00,1,1,0,4,1,0,0,1,0,2025-09-18,22:45
2025-09-18 23:00:00+00:00,4,4,1,8,4,1,0,5,0,2025-09-18,23:00
2025-09-18 23:15:00+00:00,6,6,1,10,6,1,0,7,0,2025-09-18,23:15
2025-09-18 23:30:00+00:00,5,4,0,4,4,0,1,5,1,2025-09-18,23:30
2025-09-18 23:45:00+00:00,0,0,1,1,0,1,0,1,0,2025-09-18,23:45
2025-09-19 00:00:00+00:00,2,2,0,2,2,0,0,2,0,2025-09-19,00:00
2025-09-19 00:15:00+00:00,2,3,0,4,3,0,0,3,-1,2025-09-19,00:15
2025-09-19 00:30:00+00:00,1,1,0,3,1,0,0,1,0,2025-09-19,00:30
2025-09-19 00:45:00+00:00,1,1,1,1,1,1,0,2,0,2025-09-19,00:45
2025-09-19 01:00:00+00:00,2,1,0,3,1,0,1,2,1,2025-09-19,01:00
2025-09-19 01:15:00+00:00,1,1,0,3,1,0,0,1,0,2025-09-19,01:15
2025-09-19 01:30:00+00:00,0,0,0,1,0,0,0,0,0,2025-09-19,01:30
2025-09-19 01:45:00+00:00,2,2,0,5,2,0,0,2,0,2025-09-19,01:45
2025-09-19 02:00:00+00:00,2,2,0,5,2,0,0,2,0,2025-09-19,02:00
2025-09-19 02:15:00+00:00,6,5,0,13,5,0,1,6,1,2025-09-19,02:15
2025-09-19 02:30:00+00:00,3,2,2,14,2,2,1,5,1,2025-09-19,02:30
2025-09-19 02:45:00+00:00,13,8,1,22,8,1,5,14,5,2025-09-19,02:45
