timestamp,west_left_upstream,west_straight_right_upstream,west_total_upstream,west_left_stopline,west_straight_right_stopline,west_total_stopline_check,south_straight_failed,south_straight_alt_failed,south_total_failed_check,east_left_upstream,east_straight_upstream,east_straight_right_upstream,east_right_inferred_upstream,east_total_upstream,east_right_stopline,east_straight1_stopline,east_straight2_stopline,east_left_stopline_failed,east_straight_total_stopline_check,east_total_stopline_check,north_left_upstream,north_left_stopline,north_straight_stopline,north_right_stopline,north_straight_right_failed,north_total_mixed,north_total_stopline_check
2025-09-12 22:45:00+00:00,32,34,66,8,28,36,0,0,0,8,24,25,1,33,16,7,30,0,37,53,13,11,4,2,0,19,17
2025-09-12 23:00:00+00:00,20,19,39,5,16,21,0,0,0,7,22,24,2,31,13,6,10,0,16,29,10,7,2,3,0,15,12
2025-09-12 23:15:00+00:00,22,22,44,8,22,30,0,0,0,7,24,30,6,37,9,17,9,0,26,35,8,5,4,7,0,19,16
2025-09-12 23:30:00+00:00,14,18,32,7,12,19,0,0,0,4,18,27,9,31,9,12,9,0,21,30,2,5,0,2,0,4,7
2025-09-12 23:45:00+00:00,14,15,29,5,11,16,0,0,0,3,17,22,5,25,8,9,13,0,22,30,4,2,1,4,0,9,7
2025-09-13 00:00:00+00:00,17,17,34,3,15,18,0,0,0,0,9,15,6,15,6,8,4,0,12,18,7,4,0,4,0,11,8
2025-09-13 00:15:00+00:00,8,9,17,2,8,10,0,0,0,0,6,12,6,12,7,4,3,0,7,14,3,2,3,3,0,9,8
2025-09-13 00:30:00+00:00,8,10,18,0,10,10,0,0,0,0,8,12,4,12,5,5,3,0,8,13,3,2,0,2,0,5,4
2025-09-13 00:45:00+00:00,7,8,15,2,6,8,0,0,0,1,2,4,2,5,1,3,3,0,6,7,1,1,0,1,0,2,2
2025-09-13 01:00:00+00:00,12,12,24,4,8,12,0,0,0,0,9,13,4,13,2,5,8,0,13,15,5,5,0,2,0,7,7
2025-09-13 01:15:00+00:00,22,19,41,5,14,19,0,0,0,4,7,9,2,13,1,4,5,0,9,10,3,3,0,0,0,3,3
2025-09-13 01:30:00+00:00,11,9,20,1,7,8,0,0,0,1,4,6,2,7,1,3,4,0,7,8,3,2,0,2,0,5,4
2025-09-13 01:45:00+00:00,17,17,34,4,15,19,0,0,0,2,4,7,3,9,3,4,2,0,6,9,3,3,0,0,0,3,3
2025-09-13 02:00:00+00:00,5,5,10,1,4,5,0,0,0,0,6,7,1,7,2,2,5,0,7,9,7,6,1,0,0,8,7
2025-09-13 02:15:00+00:00,9,10,19,3,7,10,0,0,0,0,7,8,1,8,3,1,4,0,5,8,2,2,1,1,0,4,4
2025-09-13 02:30:00+00:00,9,8,17,2,7,9,0,0,0,0,7,9,2,9,5,2,2,0,4,9,7,4,2,3,0,12,9
2025-09-13 02:45:00+00:00,7,6,13,3,4,7,0,0,0,0,1,2,1,2,2,1,0,0,1,3,4,3,2,1,0,7,6
2025-09-13 03:00:00+00:00,17,15,32,8,8,16,0,0,0,0,2,5,3,5,1,2,3,0,5,6,6,5,0,3,0,9,8
2025-09-13 03:15:00+00:00,13,14,27,4,11,15,0,0,0,0,6,8,2,8,6,2,0,0,2,8,8,7,0,3,0,11,10
2025-09-13 03:30:00+00:00,25,27,52,4,22,26,0,0,0,9,22,21,0,30,7,9,8,0,17,24,9,10,2,4,0,15,16
2025-09-13 03:45:00+00:00,21,23,44,9,14,23,0,0,0,2,11,20,9,22,11,9,4,0,13,24,6,6,1,5,0,12,12
2025-09-13 04:00:00+00:00,17,24,41,9,18,27,0,0,0,2,9,13,4,15,3,6,8,0,14,17,7,5,0,9,0,16,14
2025-09-13 04:15:00+00:00,24,24,48,7,158,165,0,0,0,2,12,22,10,24,10,8,6,0,14,24,6,3,1,7,0,14,11
2025-09-13 04:30:00+00:00,39,41,80,15,32,47,0,0,0,4,12,13,1,17,4,7,5,0,12,16,7,5,0,3,0,10,8
2025-09-13 04:45:00+00:00,33,40,73,15,28,43,0,0,0,5,19,25,6,30,12,14,5,0,19,31,17,14,3,2,0,22,19
2025-09-13 05:00:00+00:00,41,43,84,18,29,47,0,0,0,5,20,30,10,35,18,8,10,0,18,36,17,9,3,10,0,30,22
2025-09-13 05:15:00+00:00,46,54,100,26,37,63,0,0,0,9,28,33,5,42,14,13,17,0,30,44,21,20,1,7,0,29,28
2025-09-13 05:30:00+00:00,47,63,110,17,55,72,0,0,0,6,21,44,23,50,21,21,11,0,32,53,39,33,3,12,0,54,48
2025-09-13 05:45:00+00:00,57,61,118,25,150,175,0,0,0,13,41,44,3,57,20,15,19,0,34,54,28,22,6,12,0,46,40
2025-09-13 06:00:00+00:00,63,78,141,24,63,87,0,0,0,8,33,45,12,53,25,14,19,0,33,58,32,23,10,24,0,66,57
2025-09-13 06:15:00+00:00,84,88,172,32,68,100,0,0,0,10,39,57,18,67,30,21,24,0,45,75,42,34,6,14,0,62,54
2025-09-13 06:30:00+00:00,77,100,177,32,82,114,0,0,0,12,46,64,18,76,35,17,26,0,43,78,52,43,7,25,0,84,75
2025-09-13 06:45:00+00:00,106,126,232,44,98,142,0,0,0,17,61,91,30,108,45,35,44,0,79,124,42,34,10,21,0,73,65
2025-09-13 07:00:00+00:00,97,123,220,37,106,143,0,0,0,12,68,95,27,107,37,34,42,0,76,113,48,42,7,20,0,75,69
2025-09-13 07:15:00+00:00,91,114,205,43,105,148,0,0,0,15,63,97,34,112,49,33,43,0,76,125,52,43,10,33,0,95,86
2025-09-13 07:30:00+00:00,88,122,210,59,111,170,0,0,0,23,89,109,20,132,54,34,56,0,90,144,55,47,8,32,0,95,87
2025-09-13 07:45:00+00:00,98,137,235,51,127,178,0,0,0,23,91,122,31,145,60,48,63,0,111,171,57,48,16,32,0,105,96
2025-09-13 08:00:00+00:00,109,152,261,56,148,204,0,0,0,28,94,131,37,159,58,56,60,0,116,174,76,72,9,38,0,123,119
2025-09-13 08:15:00+00:00,102,144,246,51,146,197,0,0,0,15,82,126,44,141,59,52,65,0,117,176,72,61,9,42,0,123,112
2025-09-13 08:30:00+00:00,98,156,254,49,148,197,0,0,0,32,101,153,52,185,76,51,89,0,140,216,81,75,24,57,0,162,156
2025-09-13 08:45:00+00:00,118,148,266,52,127,179,0,0,0,45,126,165,39,210,79,49,104,0,153,232,60,46,18,37,0,115,101
2025-09-13 09:00:00+00:00,117,148,265,60,140,200,0,0,0,26,109,143,34,169,66,63,87,0,150,216,76,60,24,52,0,152,136
2025-09-13 09:15:00+00:00,120,158,278,43,141,184,0,0,0,29,116,162,46,191,74,54,96,0,150,224,63,57,7,51,0,121,115
2025-09-13 09:30:00+00:00,127,160,287,73,135,208,0,0,0,36,119,147,28,183,69,54,101,0,155,224,72,68,8,45,0,125,121
2025-09-13 09:45:00+00:00,112,138,250,63,127,190,0,0,0,32,104,161,57,193,77,57,91,0,148,225,63,61,13,51,0,127,125
2025-09-13 10:00:00+00:00,117,135,252,63,154,217,0,0,0,30,96,140,44,170,81,51,72,0,123,204,67,57,18,43,0,128,118
2025-09-13 10:15:00+00:00,108,151,259,64,148,212,0,0,0,28,104,157,53,185,86,47,84,0,131,217,79,70,16,59,0,154,145
2025-09-13 10:30:00+00:00,105,148,253,39,145,184,0,0,0,29,106,137,31,166,73,49,82,0,131,204,77,76,13,47,0,137,136
2025-09-13 10:45:00+00:00,117,158,275,45,162,207,0,0,0,32,118,159,41,191,75,58,93,0,151,226,77,73,23,54,0,154,150
2025-09-13 11:00:00+00:00,112,168,280,59,165,224,0,0,0,32,114,149,35,181,71,64,90,0,154,225,74,69,19,52,0,145,140
2025-09-13 11:15:00+00:00,125,165,290,42,164,206,0,0,0,24,109,139,30,163,69,40,78,0,118,187,79,66,19,51,0,149,136
2025-09-13 11:30:00+00:00,107,138,245,61,144,205,0,0,0,29,102,144,42,173,66,56,67,0,123,189,71,59,12,51,0,134,122
2025-09-13 11:45:00+00:00,98,138,236,83,135,218,0,0,0,38,107,131,24,169,66,46,72,0,118,184,82,81,8,45,0,135,134
2025-09-13 12:00:00+00:00,104,136,240,73,145,218,0,0,0,23,107,139,32,162,69,53,68,0,121,190,74,71,12,36,0,122,119
2025-09-13 12:15:00+00:00,97,128,225,65,130,195,0,0,0,24,97,137,40,161,67,44,74,0,118,185,74,81,86,42,0,202,209
2025-09-13 12:30:00+00:00,103,185,288,78,141,219,0,0,0,42,100,129,29,171,65,51,75,0,126,191,80,69,15,45,0,140,129
2025-09-13 12:45:00+00:00,97,131,228,68,131,199,0,0,0,24,94,121,27,145,52,51,70,0,121,173,68,66,17,47,0,132,130
2025-09-13 13:00:00+00:00,94,135,229,61,147,208,0,0,0,28,90,137,47,165,74,52,71,0,123,197,75,68,12,54,0,141,134
2025-09-13 13:15:00+00:00,101,126,227,63,128,191,0,0,0,26,92,121,29,147,68,45,59,0,104,172,68,68,14,40,0,122,122
2025-09-13 13:30:00+00:00,116,135,251,65,148,213,0,0,0,29,87,112,25,141,55,40,54,0,94,149,65,54,17,46,0,128,117
2025-09-13 13:45:00+00:00,96,121,217,63,126,189,0,0,0,27,90,121,31,148,73,34,65,0,99,172,68,66,11,48,0,127,125
2025-09-13 14:00:00+00:00,94,109,203,51,102,153,0,0,0,24,96,117,21,141,60,47,68,0,115,175,71,56,9,45,0,125,110
2025-09-13 14:15:00+00:00,100,118,218,67,110,177,0,0,0,18,78,117,39,135,68,30,47,0,77,145,59,56,8,33,0,100,97
2025-09-13 14:30:00+00:00,91,126,217,56,115,171,0,0,0,24,94,126,32,150,75,38,55,0,93,168,68,58,12,36,0,116,106
2025-09-13 14:45:00+00:00,105,115,220,57,107,164,0,0,0,32,90,116,26,148,51,52,56,0,108,159,73,59,17,40,0,130,116
2025-09-13 15:00:00+00:00,92,136,228,50,129,179,0,0,0,19,99,123,24,142,68,28,63,0,91,159,76,61,16,50,0,142,127
2025-09-13 15:15:00+00:00,94,127,221,59,121,180,0,0,0,34,103,122,19,156,59,38,52,0,90,149,85,74,16,61,0,162,151
2025-09-13 15:30:00+00:00,100,129,229,52,126,178,0,0,0,33,102,130,28,163,64,41,68,0,109,173,63,52,14,46,0,123,112
2025-09-13 15:45:00+00:00,103,132,235,59,118,177,0,0,0,24,83,127,44,151,68,44,59,0,103,171,72,67,12,41,0,125,120
2025-09-13 16:00:00+00:00,104,129,233,49,137,186,0,0,0,30,101,132,31,162,65,35,60,0,95,160,69,52,16,39,0,124,107
2025-09-13 16:15:00+00:00,94,115,209,54,106,160,0,0,0,29,85,144,59,173,87,40,47,0,87,174,71,64,10,45,0,126,119
2025-09-13 16:30:00+00:00,94,120,214,51,122,173,0,0,0,28,89,110,21,138,63,36,63,0,99,162,73,56,19,52,0,144,127
2025-09-13 16:45:00+00:00,86,105,191,40,81,121,0,0,0,25,74,117,43,142,56,41,47,0,88,144,65,59,10,36,0,111,105
2025-09-13 17:00:00+00:00,101,126,227,43,112,155,0,0,0,27,89,112,23,139,56,38,67,0,105,161,68,57,16,38,0,122,111
2025-09-13 17:15:00+00:00,72,82,154,43,65,108,0,0,0,23,87,111,24,134,58,33,43,0,76,134,57,44,16,33,0,106,93
2025-09-13 17:30:00+00:00,87,110,197,46,85,131,0,0,0,22,83,104,21,126,64,32,53,0,85,149,43,29,10,27,0,80,66
2025-09-13 17:45:00+00:00,88,111,199,37,97,134,0,0,0,27,80,96,16,123,51,30,51,0,81,132,63,55,16,39,0,118,110
2025-09-13 18:00:00+00:00,80,104,184,36,91,127,0,0,0,21,70,100,30,121,52,32,42,0,74,126,49,46,12,33,0,94,91
2025-09-13 18:15:00+00:00,87,103,190,38,85,123,0,0,0,16,61,81,20,97,39,34,38,0,72,111,52,35,69,36,0,157,140
2025-09-13 18:30:00+00:00,72,92,164,35,73,108,0,0,0,18,58,86,28,104,55,16,37,0,53,108,52,47,11,40,0,103,98
2025-09-13 18:45:00+00:00,58,72,130,28,112,140,0,0,0,12,51,67,16,79,28,22,36,0,58,86,57,49,15,30,0,102,94
2025-09-13 19:00:00+00:00,63,71,134,21,59,80,0,0,0,15,55,74,19,89,36,20,28,0,48,84,56,41,9,36,0,101,86
2025-09-13 19:15:00+00:00,57,79,136,28,160,188,0,0,0,12,47,68,21,80,35,21,28,0,49,84,40,30,3,23,0,66,56
2025-09-13 19:30:00+00:00,64,69,133,24,51,75,0,0,0,10,40,60,20,70,32,17,24,0,41,73,50,33,8,30,0,88,71
2025-09-13 19:45:00+00:00,57,64,121,18,50,68,0,0,0,10,43,63,20,73,20,20,25,0,45,65,45,40,4,26,0,75,70
2025-09-13 20:00:00+00:00,58,74,132,19,65,84,0,0,0,12,53,69,16,81,20,29,30,0,59,79,36,28,9,17,0,62,54
2025-09-13 20:15:00+00:00,69,73,142,22,63,85,0,0,0,13,44,63,19,76,27,30,25,0,55,82,45,40,7,16,0,68,63
2025-09-13 20:30:00+00:00,54,56,110,6,56,62,0,0,0,11,58,72,14,83,26,26,39,0,65,91,30,23,3,10,0,43,36
2025-09-13 20:45:00+00:00,67,73,140,23,58,81,0,0,0,11,43,72,29,83,30,28,30,0,58,88,30,23,2,13,0,45,38
2025-09-13 21:00:00+00:00,36,47,83,13,41,54,0,0,0,11,53,63,10,74,30,24,33,0,57,87,28,16,5,20,0,53,41
2025-09-13 21:15:00+00:00,53,63,116,9,53,62,0,0,0,7,37,45,8,52,10,23,19,0,42,52,20,19,1,7,0,28,27
2025-09-13 21:30:00+00:00,49,54,103,10,54,64,0,0,0,4,40,58,18,62,33,16,23,0,39,72,23,16,3,10,0,36,29
2025-09-13 21:45:00+00:00,51,52,103,9,46,55,0,0,0,16,54,49,0,65,25,14,24,0,38,63,22,18,4,7,0,33,29
2025-09-13 22:00:00+00:00,43,44,87,15,36,51,0,0,0,14,53,49,0,63,17,18,27,0,45,62,29,25,1,6,0,36,32
2025-09-13 22:15:00+00:00,37,38,75,15,26,41,0,0,0,5,36,43,7,48,19,16,25,0,41,60,22,20,1,8,0,31,29
2025-09-13 22:30:00+00:00,32,32,64,6,24,30,0,0,0,9,35,33,0,42,11,17,22,0,39,50,13,8,1,7,0,21,16
2025-09-13 22:45:00+00:00,33,29,62,10,25,35,0,0,0,11,30,24,0,35,10,7,16,0,23,33,17,11,3,7,0,27,21
2025-09-13 23:00:00+00:00,29,30,59,6,26,32,0,0,0,10,37,33,0,43,14,13,23,0,36,50,16,11,4,8,0,28,23
2025-09-13 23:15:00+00:00,29,26,55,8,20,28,0,0,0,4,23,24,1,28,7,12,11,0,23,30,12,8,1,8,0,21,17
2025-09-13 23:30:00+00:00,27,28,55,6,23,29,0,0,0,10,32,27,0,37,8,12,18,0,30,38,9,6,2,4,0,15,12
2025-09-13 23:45:00+00:00,24,22,46,7,80,87,0,0,0,6,21,24,3,30,7,12,9,0,21,28,10,7,2,5,0,17,14
2025-09-14 00:00:00+00:00,26,29,55,6,26,32,0,0,0,6,22,20,0,26,6,5,16,0,21,27,6,5,1,3,0,10,9
2025-09-14 00:15:00+00:00,25,26,51,6,21,27,0,0,0,3,20,20,0,23,6,8,15,0,23,29,10,9,0,3,0,13,12
2025-09-14 00:30:00+00:00,18,15,33,8,10,18,0,0,0,3,13,15,2,18,4,9,8,0,17,21,6,5,0,6,0,12,11
2025-09-14 00:45:00+00:00,20,19,39,5,14,19,0,0,0,2,15,14,0,16,3,9,8,0,17,20,2,3,0,2,0,4,5
2025-09-14 01:00:00+00:00,9,9,18,3,6,9,0,0,0,0,9,13,4,13,4,4,6,0,10,14,8,5,2,3,0,13,10
2025-09-14 01:15:00+00:00,9,9,18,2,8,10,0,0,0,1,7,6,0,7,4,3,4,0,7,11,4,4,0,4,0,8,8
2025-09-14 01:30:00+00:00,7,9,16,4,5,9,0,0,0,1,10,10,0,11,4,6,4,0,10,14,3,4,0,1,0,4,5
2025-09-14 01:45:00+00:00,12,8,20,4,5,9,0,0,0,3,11,10,0,13,2,7,6,0,13,15,4,1,2,3,0,9,6
2025-09-14 02:00:00+00:00,10,11,21,2,8,10,0,0,0,1,6,5,0,6,0,4,2,0,6,6,1,2,1,2,0,4,5
2025-09-14 02:15:00+00:00,7,6,13,1,7,8,0,0,0,0,5,5,0,5,2,1,3,0,4,6,5,0,2,2,0,9,4
2025-09-14 02:30:00+00:00,11,9,20,2,7,9,0,0,0,1,8,8,0,9,1,3,5,0,8,9,2,3,0,1,0,3,4
2025-09-14 02:45:00+00:00,4,4,8,2,3,5,0,0,0,0,1,3,2,3,2,1,0,0,1,3,1,1,0,0,0,1,1
2025-09-14 03:00:00+00:00,6,6,12,1,5,6,0,0,0,1,4,3,0,4,2,1,1,0,2,4,4,4,0,0,0,4,4
2025-09-14 03:15:00+00:00,8,8,16,5,3,8,0,0,0,4,7,4,0,8,2,1,2,0,3,5,5,4,1,1,0,7,6
2025-09-14 03:30:00+00:00,7,7,14,3,3,6,0,0,0,8,15,9,0,17,3,4,3,0,7,10,5,1,4,3,0,12,8
2025-09-14 03:45:00+00:00,13,13,26,7,8,15,0,0,0,4,10,8,0,12,5,4,1,0,5,10,5,5,2,0,0,7,7
2025-09-14 04:00:00+00:00,10,10,20,2,9,11,0,0,0,0,4,3,0,3,0,1,3,0,4,4,2,3,1,2,0,5,6
2025-09-14 04:15:00+00:00,20,21,41,5,16,21,0,0,0,0,2,5,3,5,1,4,1,0,5,6,7,7,1,3,0,11,11
2025-09-14 04:30:00+00:00,13,12,25,6,10,16,0,0,0,1,4,9,5,10,5,5,0,0,5,10,5,3,0,3,0,8,6
2025-09-14 04:45:00+00:00,16,17,33,2,17,19,0,0,0,1,5,8,3,9,4,2,2,0,4,8,7,5,2,2,0,11,9
2025-09-14 05:00:00+00:00,20,21,41,4,18,22,0,0,0,0,5,13,8,13,10,4,0,0,4,14,6,6,0,1,0,7,7
2025-09-14 05:15:00+00:00,18,17,35,8,11,19,0,0,0,0,6,9,3,9,4,4,2,0,6,10,8,6,1,2,0,11,9
2025-09-14 05:30:00+00:00,14,15,29,5,10,15,0,0,0,4,15,14,0,18,5,7,5,0,12,17,14,9,2,6,0,22,17
2025-09-14 05:45:00+00:00,30,32,62,11,20,31,0,0,0,4,16,19,3,23,9,7,6,0,13,22,9,5,4,5,0,18,14
2025-09-14 06:00:00+00:00,33,35,68,10,28,38,0,0,0,2,11,19,8,21,9,7,6,0,13,22,10,8,1,4,0,15,13
2025-09-14 06:15:00+00:00,40,42,82,9,35,44,0,0,0,2,10,16,6,18,3,8,7,0,15,18,19,10,4,8,0,31,22
2025-09-14 06:30:00+00:00,35,39,74,11,28,39,0,0,0,6,24,18,0,24,6,12,11,0,23,29,19,12,6,11,0,36,29
2025-09-14 06:45:00+00:00,60,61,121,19,45,64,0,0,0,15,26,33,7,48,18,10,14,0,24,42,20,14,1,10,0,31,25
2025-09-14 07:00:00+00:00,63,70,133,22,58,80,0,0,0,8,25,29,4,37,11,9,10,0,19,30,25,18,3,13,0,41,34
2025-09-14 07:15:00+00:00,73,74,147,21,70,91,0,0,0,7,22,26,4,33,6,19,6,0,25,31,25,19,5,10,0,40,34
2025-09-14 07:30:00+00:00,83,89,172,33,73,106,0,0,0,10,44,48,4,58,18,24,23,0,47,65,27,14,4,18,0,49,36
2025-09-14 07:45:00+00:00,90,100,190,40,85,125,0,0,0,15,63,69,6,84,27,26,39,0,65,92,28,23,1,16,0,45,40
2025-09-14 08:00:00+00:00,95,113,208,22,111,133,0,0,0,9,45,70,25,79,24,30,34,0,64,88,29,25,3,34,0,66,62
2025-09-14 08:15:00+00:00,82,100,182,27,98,125,0,0,0,14,54,64,10,78,23,30,35,0,65,88,39,32,4,25,0,68,61
2025-09-14 08:30:00+00:00,95,106,201,32,100,132,0,0,0,12,36,52,16,64,19,21,25,0,46,65,35,28,9,14,0,58,51
2025-09-14 08:45:00+00:00,68,91,159,34,82,116,0,0,0,9,60,69,9,78,21,27,40,0,67,88,24,20,3,22,0,49,45
2025-09-14 09:00:00+00:00,83,89,172,32,81,113,0,0,0,12,58,74,16,86,32,30,33,0,63,95,26,18,4,18,0,48,40
2025-09-14 09:15:00+00:00,87,98,185,39,77,116,0,0,0,20,55,83,28,103,33,36,38,0,74,107,42,34,12,21,0,75,67
2025-09-14 09:30:00+00:00,86,112,198,32,108,140,0,0,0,19,63,79,16,98,32,32,42,0,74,106,24,16,6,25,0,55,47
2025-09-14 09:45:00+00:00,106,102,208,37,90,127,0,0,0,11,74,88,14,99,28,33,54,0,87,115,36,29,10,39,0,85,78
2025-09-14 10:00:00+00:00,107,125,232,39,111,150,0,0,0,14,95,121,26,135,41,43,74,0,117,158,41,30,12,27,0,80,69
2025-09-14 10:15:00+00:00,106,123,229,34,112,146,0,0,0,28,95,108,13,136,33,41,64,0,105,138,33,25,8,25,0,66,58
2025-09-14 10:30:00+00:00,92,108,200,33,98,131,0,0,0,20,83,108,25,128,33,48,66,0,114,147,35,27,6,33,0,74,66
2025-09-14 10:45:00+00:00,105,120,225,43,93,136,0,0,0,20,97,105,8,125,29,40,75,0,115,144,29,24,11,29,0,69,64
2025-09-14 11:00:00+00:00,87,114,201,34,114,148,0,0,0,25,97,107,10,132,35,39,69,0,108,143,35,29,16,25,0,76,70
2025-09-14 11:15:00+00:00,92,107,199,32,95,127,0,0,0,19,80,106,26,125,38,43,53,0,96,134,36,30,8,35,0,79,73
2025-09-14 11:30:00+00:00,92,116,208,37,96,133,0,0,0,16,79,117,38,133,46,40,61,0,101,147,38,29,9,34,0,81,72
2025-09-14 11:45:00+00:00,88,100,188,29,105,134,0,0,0,16,66,80,14,96,32,28,50,0,78,110,43,35,7,30,0,80,72
2025-09-14 12:00:00+00:00,75,103,178,43,95,138,0,0,0,32,72,100,28,132,29,41,53,0,94,123,45,42,6,36,0,87,84
2025-09-14 12:15:00+00:00,91,120,211,42,115,157,0,0,0,20,90,99,9,119,40,37,65,0,102,142,45,30,15,27,0,87,72
2025-09-14 12:30:00+00:00,98,120,218,40,111,151,0,0,0,21,89,110,21,131,43,40,68,0,108,151,49,41,9,29,0,87,79
2025-09-14 12:45:00+00:00,108,157,265,49,131,180,0,0,0,13,81,104,23,117,43,37,69,0,106,149,58,47,11,29,0,98,87
2025-09-14 13:00:00+00:00,104,129,233,46,118,164,0,0,0,17,70,92,22,109,35,32,47,0,79,114,42,30,8,39,0,89,77
2025-09-14 13:15:00+00:00,84,112,196,51,100,151,0,0,0,26,81,90,9,116,27,38,60,0,98,125,47,32,13,34,0,94,79
2025-09-14 13:30:00+00:00,93,133,226,54,118,172,0,0,0,20,72,106,34,126,41,39,53,0,92,133,43,38,11,42,0,96,91
2025-09-14 13:45:00+00:00,123,144,267,56,116,172,0,0,0,20,68,91,23,111,37,35,41,0,76,113,44,35,6,50,0,100,91
2025-09-14 14:00:00+00:00,96,111,207,43,103,146,0,0,0,21,81,82,1,103,26,30,61,0,91,117,37,29,10,30,0,77,69
2025-09-14 14:15:00+00:00,91,116,207,43,105,148,0,0,0,16,81,92,11,108,37,37,54,0,91,128,41,27,9,32,0,82,68
2025-09-14 14:30:00+00:00,77,104,181,44,100,144,0,0,0,16,92,108,16,124,38,38,78,0,116,154,45,32,3,30,0,78,65
2025-09-14 14:45:00+00:00,83,121,204,49,107,156,0,0,0,28,87,109,22,137,40,50,69,0,119,159,37,32,10,22,0,69,64
2025-09-14 15:00:00+00:00,97,135,232,50,112,162,0,0,0,22,94,115,21,137,42,37,68,0,105,147,47,33,15,46,0,108,94
2025-09-14 15:15:00+00:00,95,128,223,41,116,157,0,0,0,27,86,122,36,149,44,45,58,0,103,147,52,41,11,40,0,103,92
2025-09-14 15:30:00+00:00,110,153,263,41,138,179,0,0,0,36,105,120,15,156,49,50,81,0,131,180,47,39,10,29,0,86,78
2025-09-14 15:45:00+00:00,101,143,244,42,117,159,0,0,0,27,118,139,21,166,58,51,95,0,146,204,54,50,16,52,0,122,118
2025-09-14 16:00:00+00:00,105,138,243,54,125,179,0,0,0,30,100,115,15,145,45,41,73,0,114,159,63,46,14,35,0,112,95
2025-09-14 16:15:00+00:00,101,116,217,49,99,148,0,0,0,19,78,105,27,124,44,35,64,0,99,143,65,54,19,36,0,120,109
2025-09-14 16:30:00+00:00,94,126,220,39,122,161,0,0,0,19,68,89,21,108,35,37,56,0,93,128,39,28,10,25,0,74,63
2025-09-14 16:45:00+00:00,83,102,185,36,80,116,0,0,0,27,89,93,4,120,45,32,57,0,89,134,43,38,4,24,0,71,66
2025-09-14 17:00:00+00:00,63,76,139,39,59,98,0,0,0,11,53,79,26,90,33,29,39,0,68,101,42,33,10,27,0,79,70
2025-09-14 17:15:00+00:00,101,130,231,38,113,151,0,0,0,16,65,75,10,91,39,22,39,0,61,100,38,32,8,27,0,73,67
2025-09-14 17:30:00+00:00,71,95,166,32,91,123,0,0,0,16,66,95,29,111,35,35,43,0,78,113,50,47,7,32,0,89,86
2025-09-14 17:45:00+00:00,71,102,173,23,96,119,0,0,0,20,64,83,19,103,33,36,38,0,74,107,42,36,12,20,0,74,68
2025-09-14 18:00:00+00:00,93,105,198,38,100,138,0,0,0,18,72,90,18,108,43,21,44,0,65,108,43,38,9,34,0,86,81
2025-09-14 18:15:00+00:00,90,106,196,35,95,130,0,0,0,22,70,89,19,111,40,27,39,0,66,106,29,26,12,25,0,66,63
2025-09-14 18:30:00+00:00,77,94,171,35,76,111,0,0,0,17,59,77,18,94,38,24,32,0,56,94,40,37,6,19,0,65,62
2025-09-14 18:45:00+00:00,51,59,110,11,49,60,0,0,0,14,50,65,15,79,27,25,34,0,59,86,32,26,7,18,0,57,51
2025-09-14 19:00:00+00:00,46,47,93,21,32,53,0,0,0,16,43,35,0,51,13,13,25,0,38,51,32,25,2,17,0,51,44
2025-09-14 19:15:00+00:00,45,54,99,15,43,58,0,0,0,7,32,60,28,67,30,20,18,0,38,68,28,21,7,16,0,51,44
2025-09-14 19:30:00+00:00,39,42,81,13,35,48,0,0,0,12,35,41,6,53,20,14,15,0,29,49,26,20,3,14,0,43,37
2025-09-14 19:45:00+00:00,49,52,101,11,41,52,0,0,0,9,41,48,7,57,24,16,12,0,28,52,12,10,4,19,0,35,33
2025-09-14 20:00:00+00:00,47,61,108,10,56,66,0,0,0,11,32,43,11,54,16,16,17,0,33,49,19,13,3,11,0,33,27
2025-09-14 20:15:00+00:00,41,43,84,12,32,44,0,0,0,5,37,54,17,59,14,19,26,0,45,59,18,13,4,12,0,34,29
2025-09-14 20:30:00+00:00,34,42,76,5,39,44,0,0,0,3,22,25,3,28,8,8,17,0,25,33,15,10,4,6,0,25,20
2025-09-14 20:45:00+00:00,23,24,47,9,16,25,0,0,0,3,27,40,13,43,20,12,19,0,31,51,14,9,3,7,0,24,19
2025-09-14 21:00:00+00:00,20,19,39,6,14,20,0,0,0,1,25,35,10,36,16,8,19,0,27,43,10,10,2,2,0,14,14
2025-09-14 21:15:00+00:00,22,23,45,7,16,23,0,0,0,5,21,24,3,29,8,8,10,0,18,26,11,8,1,10,0,22,19
2025-09-14 21:30:00+00:00,17,17,34,10,8,18,0,0,0,3,11,19,8,22,6,8,6,0,14,20,8,6,1,2,0,11,9
2025-09-14 21:45:00+00:00,16,17,33,7,12,19,0,0,0,3,11,7,0,10,1,2,8,0,10,11,8,8,1,3,0,12,12
2025-09-14 22:00:00+00:00,12,13,25,3,9,12,0,0,0,4,12,11,0,15,5,6,6,0,12,17,6,2,5,2,0,13,9
2025-09-14 22:15:00+00:00,4,4,8,1,5,6,0,0,0,1,3,9,6,10,3,5,1,0,6,9,5,5,0,2,0,7,7
2025-09-14 22:30:00+00:00,9,9,18,1,10,11,0,0,0,1,5,5,0,6,2,1,3,0,4,6,1,1,0,0,0,1,1
2025-09-14 22:45:00+00:00,7,7,14,1,6,7,0,0,0,2,10,9,0,11,3,4,3,0,7,10,5,5,0,1,0,6,6
